utt_id,emotion,session,wav_path
Ses04M_impro04_F013,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F013.wav
Ses04M_impro04_F015,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F015.wav
Ses04M_impro04_F016,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F016.wav
Ses04M_impro04_F017,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F017.wav
Ses04M_impro04_M004,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M004.wav
Ses04M_impro04_M020,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M020.wav
Ses04M_impro04_M021,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M021.wav
Ses04M_impro04_M022,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M022.wav
Ses04M_impro05_F000,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F000.wav
Ses04M_impro05_F001,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F001.wav
Ses04M_impro05_F002,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F002.wav
Ses04M_impro05_F003,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F003.wav
Ses04M_impro05_F006,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F006.wav
Ses04M_impro05_F007,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F007.wav
Ses04M_impro05_F008,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F008.wav
Ses04M_impro05_F009,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F009.wav
Ses04M_impro05_F010,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F010.wav
Ses04M_impro05_F013,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F013.wav
Ses04M_impro05_F017,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F017.wav
Ses04M_impro05_F019,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F019.wav
Ses04M_impro05_F020,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F020.wav
Ses04M_impro05_F036,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F036.wav
Ses04M_impro05_F037,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F037.wav
Ses04M_impro05_M008,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M008.wav
Ses04M_impro05_M009,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M009.wav
Ses04M_impro05_M010,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M010.wav
Ses04M_impro05_M011,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M011.wav
Ses04M_impro05_M014,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M014.wav
Ses04M_impro05_M015,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M015.wav
Ses04M_impro05_M016,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M016.wav
Ses04M_impro05_M017,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M017.wav
Ses04M_impro05_M018,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M018.wav
Ses04M_impro05_M022,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M022.wav
Ses04M_impro05_M026,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M026.wav
Ses04M_impro05_M038,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M038.wav
Ses04M_impro05_M039,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M039.wav
Ses04M_impro05_M044,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M044.wav
Ses04M_impro05_M045,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M045.wav
Ses04M_impro06_F000,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F000.wav
Ses04M_impro06_F001,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F001.wav
Ses04M_impro06_F002,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F002.wav
Ses04M_impro06_F003,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F003.wav
Ses04M_impro06_F004,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F004.wav
Ses04M_impro06_F005,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F005.wav
Ses04M_impro06_F006,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F006.wav
Ses04M_impro06_F007,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F007.wav
Ses04M_impro06_F008,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F008.wav
Ses04M_impro06_F009,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F009.wav
Ses04M_impro06_F010,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F010.wav
Ses04M_impro06_F011,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F011.wav
Ses04M_impro06_F012,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F012.wav
Ses04M_impro06_F014,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F014.wav
Ses04M_impro06_F015,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F015.wav
Ses04M_impro06_F016,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F016.wav
Ses04M_impro06_F017,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F017.wav
Ses04M_impro06_F018,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F018.wav
Ses04M_impro06_F019,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F019.wav
Ses04M_impro06_M000,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M000.wav
Ses04M_impro06_M001,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M001.wav
Ses04M_impro06_M002,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M002.wav
Ses04M_impro06_M003,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M003.wav
Ses04M_impro06_M004,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M004.wav
Ses04M_impro06_M005,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M005.wav
Ses04M_impro06_M006,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M006.wav
Ses04M_impro06_M007,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M007.wav
Ses04M_impro06_M008,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M008.wav
Ses04M_impro06_M009,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M009.wav
Ses04M_impro06_M010,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M010.wav
Ses04M_impro06_M011,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M011.wav
Ses04M_impro06_M012,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M012.wav
Ses04M_impro06_M013,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M013.wav
Ses04M_impro06_M014,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M014.wav
Ses04M_impro06_M015,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M015.wav
Ses04M_impro06_M016,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M016.wav
Ses04M_impro06_M017,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M017.wav
Ses04M_impro06_M018,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M018.wav
Ses04M_impro06_M019,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M019.wav
Ses04M_impro06_M020,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M020.wav
Ses04M_impro07_F011,hap,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F011.wav
Ses04M_impro07_F023,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F023.wav
Ses04M_impro07_F026,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F026.wav
Ses04M_impro07_F036,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F036.wav
Ses04M_impro07_F037,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F037.wav
Ses04M_impro07_M007,hap,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M007.wav
Ses04M_impro07_M008,hap,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M008.wav
Ses04M_impro07_M009,hap,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M009.wav
Ses04M_impro07_M010,hap,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M010.wav
Ses04M_impro07_M011,hap,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M011.wav
Ses04M_impro07_M012,hap,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M012.wav
Ses04M_impro07_M013,hap,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M013.wav
Ses04M_impro07_M025,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M025.wav
Ses04M_impro07_M026,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M026.wav
Ses04M_impro07_M029,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M029.wav
Ses04M_impro07_M030,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M030.wav
Ses04M_impro07_M032,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M032.wav
Ses04M_impro07_M035,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M035.wav
Ses04M_impro07_M036,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M036.wav
Ses04M_impro07_M037,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M037.wav
Ses04M_impro07_M040,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M040.wav
Ses04M_impro07_M041,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M041.wav
Ses04M_impro07_M042,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M042.wav
Ses04M_impro07_M043,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M043.wav
Ses04M_impro08_F020,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F020.wav
Ses04M_impro08_F022,hap,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F022.wav
Ses04M_impro08_F023,hap,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F023.wav
Ses04M_impro08_F024,hap,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F024.wav
Ses04M_impro08_F027,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F027.wav
Ses04M_impro08_F028,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F028.wav
Ses04M_impro08_F030,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F030.wav
Ses04M_impro08_M001,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M001.wav
Ses04M_impro08_M004,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M004.wav
Ses04M_impro08_M005,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M005.wav
Ses04M_impro08_M006,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M006.wav
Ses04M_impro08_M008,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M008.wav
Ses04M_impro08_M010,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M010.wav
Ses04M_impro08_M011,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M011.wav
Ses04M_impro08_M012,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M012.wav
Ses04M_impro08_M013,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M013.wav
Ses04M_impro08_M017,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M017.wav
Ses04M_impro08_M019,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M019.wav
Ses04M_impro08_M020,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M020.wav
Ses04M_impro08_M021,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M021.wav
Ses04M_impro08_M022,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M022.wav
Ses04M_impro08_M023,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M023.wav
Ses04M_impro08_M024,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M024.wav
Ses04M_impro08_M025,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M025.wav
Ses04M_impro08_M026,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M026.wav
Ses04M_impro08_M027,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M027.wav
Ses04M_impro08_M028,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M028.wav
Ses04M_script01_1_F000,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F000.wav
Ses04M_script01_1_F007,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F007.wav
Ses04M_script01_1_F011,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F011.wav
Ses04M_script01_1_F012,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F012.wav
Ses04M_script01_1_F013,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F013.wav
Ses04M_script01_1_F015,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F015.wav
Ses04M_script01_1_F017,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F017.wav
Ses04M_script01_1_F018,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F018.wav
Ses04M_script01_1_F019,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F019.wav
Ses04M_script01_1_F021,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F021.wav
Ses04M_script01_1_F022,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F022.wav
Ses04M_script01_1_F027,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F027.wav
Ses04M_script01_1_F028,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F028.wav
Ses04M_script01_1_F029,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F029.wav
Ses04M_script01_1_F032,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F032.wav
Ses04M_script01_1_F033,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F033.wav
Ses04M_script01_1_F034,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F034.wav
Ses04M_script01_1_F035,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F035.wav
Ses04M_script01_1_F036,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F036.wav
Ses04M_script01_1_F037,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F037.wav
Ses04M_script01_1_F039,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F039.wav
Ses04M_script01_1_F040,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F040.wav
Ses04M_script01_1_F041,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F041.wav
Ses04M_script01_1_M000,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M000.wav
Ses04M_script01_1_M001,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M001.wav
Ses04M_script01_1_M013,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M013.wav
Ses04M_script01_1_M014,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M014.wav
Ses04M_script01_1_M018,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M018.wav
Ses04M_script01_1_M021,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M021.wav
Ses04M_script01_1_M022,ang,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M022.wav
Ses04M_script01_1_M026,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M026.wav
Ses04M_script01_1_M031,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M031.wav
Ses04M_script01_1_M032,neu,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M032.wav
Ses04M_script01_1_M034,sad,Session4,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M034.wav
